#EXPORTTYPE:                 ,DATA COMPARE                   
#FILE:                       ,LG.ngb-st9                     
#FORMAT:                     ,NETZSCH5                       
#FTYPE:                      ,ANSI                           
#IDENTITY:                   ,Saras                          
#DECIMAL:                    ,POINT                          
#SEPARATOR:                  ,COMMA                          
#MTYPE:                      ,TG                             
#INSTRUMENT:                 ,NETZSCH TG 209F1 Libra         
#PROJECT:                    ,PM                             
#DATE/TIME:                  ,15/01/2018 10:13:45 AM (UTC+11)
#CORR. FILE:                 ,                               
#TEMPCAL:                    ,TCALZERO.TCX                   
#LABORATORY:                 ,Capture Lab                    
#OPERATOR:                   ,Frank                          
#REMARK:                     ,                               
#SAMPLE:                     ,LG                             
#SAMPLE MASS /mg:            ,17.9379                        
#MATERIAL:                   ,zeolite                        
#TYPE OF CRUCIBLE:           ,Al2O3                          
#SAMPLE CRUCIBLE MASS /mg:   ,167.6485                       
#REFERENCE CRUCIBLE MASS /mg:,                               
#M.RANGE /mg:                ,2000                           
#CORR. CODE:                 ,090                            
#RANGE:                      ,32°C/10.0(K/min)/900°C         
#SEGMENT:                    ,S1/1                           
#SEG. 1:                     ,32°C/10.0(K/min)/900°C         

##Temp./°C,Mass loss/mg
438.39800,      -6.15586
438.49800,      -6.16453
438.59800,      -6.17046
438.69800,      -6.17155
438.79800,      -6.17334
438.89800,      -6.17471
438.99800,      -6.17652
439.09800,      -6.17808
439.19800,      -6.17976
439.29800,      -6.18155
439.39800,      -6.18342
439.49800,      -6.18521
439.59800,      -6.18741
439.69800,      -6.18915
439.79800,      -6.19147
439.89800,      -6.19344
439.99800,      -6.19552
440.09800,      -6.19750
440.19800,      -6.19978
440.29800,      -6.20187
440.39800,      -6.20425
440.49800,      -6.20634
440.59800,      -6.20872
440.69800,      -6.21092
440.79800,      -6.21329
440.89800,      -6.21537
440.99800,      -6.21790
441.09800,      -6.22015
441.19800,      -6.22242
441.29800,      -6.22471
441.39800,      -6.22728
441.49800,      -6.22958
441.59800,      -6.23207
441.69800,      -6.23426
441.79800,      -6.23671
441.89800,      -6.23902
441.99800,      -6.24158
442.09800,      -6.24377
442.19800,      -6.24629
442.29800,      -6.24855
442.39800,      -6.25103
442.49800,      -6.25317
442.59800,      -6.25568
442.69800,      -6.25805
442.79800,      -6.26056
442.89800,      -6.26283
442.99800,      -6.26543
443.09800,      -6.26778
443.19800,      -6.27076
443.29800,      -6.28165
443.39800,      -6.28701
443.49800,      -6.28870
443.59800,      -6.29037
443.69800,      -6.29191
443.79800,      -6.29380
443.89800,      -6.29562
443.99800,      -6.29741
444.09800,      -6.29932
444.19800,      -6.30139
444.29800,      -6.30326
444.39800,      -6.30551
444.49800,      -6.30757
444.59800,      -6.30964
444.69800,      -6.31163
444.79800,      -6.31394
444.89800,      -6.31594
444.99800,      -6.31798
445.09800,      -6.32008
445.19800,      -6.32230
445.29800,      -6.32428
445.39800,      -6.32646
445.49800,      -6.32838
445.59800,      -6.33064
445.69800,      -6.33261
445.79800,      -6.33478
445.89800,      -6.33679
445.99800,      -6.33896
446.09800,      -6.34096
446.19800,      -6.34309
446.29800,      -6.34526
446.39800,      -6.34744
446.49800,      -6.34943
446.59800,      -6.35167
446.69800,      -6.35381
446.79800,      -6.35594
446.89800,      -6.35826
446.99800,      -6.36034
447.09800,      -6.36252
447.19800,      -6.36474
447.29800,      -6.36690
447.39800,      -6.36918
447.49800,      -6.37116
447.59800,      -6.37334
447.69800,      -6.37550
447.79800,      -6.37768
447.89800,      -6.38059
447.99800,      -6.38291
448.09800,      -6.38425
448.19800,      -6.38725
448.29800,      -6.38944
448.39800,      -6.39158
448.49800,      -6.39369
448.59800,      -6.39597
448.69800,      -6.39796
448.79800,      -6.40028
448.89800,      -6.40241
448.99800,      -6.40480
449.09800,      -6.40690
449.19800,      -6.40929
449.29800,      -6.41135
449.39800,      -6.41377
449.49800,      -6.41582
449.59800,      -6.41820
449.69800,      -6.42026
449.79800,      -6.42245
449.89800,      -6.42465
449.99800,      -6.42684
450.09800,      -6.42890
450.19800,      -6.43118
450.29800,      -6.43328
450.39800,      -6.43562
450.49800,      -6.43771
450.59800,      -6.44009
450.69800,      -6.44218
450.79800,      -6.44465
450.89800,      -6.44694
450.99800,      -6.44942
451.09800,      -6.45160
451.19800,      -6.45413
451.29800,      -6.45618
451.39800,      -6.45870
451.49800,      -6.46099
451.59800,      -6.46346
451.69800,      -6.46561
451.79800,      -6.46803
451.89800,      -6.47029
451.99800,      -6.47256
452.09800,      -6.47477
452.19800,      -6.47695
452.29800,      -6.47902
452.39800,      -6.48132
452.49800,      -6.48349
452.59800,      -6.48567
452.69800,      -6.48791
452.79800,      -6.49012
452.89800,      -6.49225
452.99800,      -6.49467
453.09800,      -6.49675
453.19800,      -6.49897
453.29800,      -6.50094
453.39800,      -6.50315
453.49800,      -6.50519
453.59800,      -6.50751
453.69800,      -6.50954
453.79800,      -6.51181
453.89800,      -6.51376
453.99800,      -6.51618
454.09800,      -6.51804
454.19800,      -6.52043
454.29800,      -6.52233
454.39800,      -6.52429
454.49800,      -6.52605
454.59800,      -6.52829
454.69800,      -6.53003
454.79800,      -6.53222
454.89800,      -6.53400
454.99800,      -6.53618
455.09800,      -6.53797
455.19800,      -6.54016
455.29800,      -6.54193
455.39800,      -6.54412
455.49800,      -6.54588
455.59800,      -6.54784
455.69800,      -6.54984
455.79800,      -6.55204
455.89800,      -6.55402
455.99800,      -6.55617
456.09800,      -6.55826
456.19800,      -6.56075
456.29800,      -6.56306
456.39800,      -6.56566
456.49800,      -6.56790
456.59800,      -6.57045
456.69800,      -6.57270
456.79800,      -6.57522
456.89800,      -6.57751
456.99800,      -6.57992
457.09800,      -6.58269
457.19800,      -6.58465
457.29800,      -6.58737
457.39800,      -6.59011
457.49800,      -6.59228
457.59800,      -6.59489
457.69800,      -6.59690
457.79800,      -6.59942
457.89800,      -6.60148
457.99800,      -6.60396
458.09800,      -6.60593
458.19800,      -6.60866
458.29800,      -6.61059
458.39800,      -6.61311
458.49800,      -6.61486
458.59800,      -6.61716
458.69800,      -6.61881
458.79800,      -6.62105
458.89800,      -6.62260
458.99800,      -6.62461
459.09800,      -6.62607
459.19800,      -6.62819
459.29800,      -6.62973
459.39800,      -6.63204
459.49800,      -6.63370
459.59800,      -6.63609
459.69800,      -6.63796
459.79800,      -6.64058
459.89800,      -6.64253
459.99800,      -6.64536
460.09800,      -6.64741
460.19800,      -6.65011
460.29800,      -6.65236
460.39800,      -6.65506
460.49800,      -6.65723
460.59800,      -6.65985
460.69800,      -6.66190
460.79800,      -6.66440
460.89800,      -6.66635
460.99800,      -6.66877
461.09800,      -6.67063
461.19800,      -6.67291
461.29800,      -6.67463
461.39800,      -6.67684
461.49800,      -6.67873
461.59800,      -6.68104
461.69800,      -6.68277
461.79800,      -6.68519
461.89800,      -6.68750
461.99800,      -6.68955
462.09800,      -6.69202
462.19800,      -6.69418
462.29800,      -6.69627
462.39800,      -6.69853
462.49800,      -6.70037
462.59800,      -6.70250
462.69800,      -6.70435
462.79800,      -6.70655
462.89800,      -6.70836
462.99800,      -6.71058
463.09800,      -6.71256
463.19800,      -6.71449
463.29800,      -6.71641
463.39800,      -6.71843
463.49800,      -6.72000
463.59800,      -6.72202
463.69800,      -6.72356
463.79800,      -6.72536
463.89800,      -6.72689
463.99800,      -6.72890
464.09800,      -6.73061
464.19800,      -6.73263
464.29800,      -6.73431
464.39800,      -6.73651
464.49800,      -6.73804
464.59800,      -6.74014
464.69800,      -6.74194
464.79800,      -6.74401
464.89800,      -6.74593
464.99800,      -6.74817
465.09800,      -6.75019
465.19800,      -6.75257
465.29800,      -6.75443
465.39800,      -6.75681
465.49800,      -6.75860
465.59800,      -6.76098
465.69800,      -6.76289
465.79800,      -6.76533
465.89800,      -6.76719
465.99800,      -6.76954
466.09800,      -6.77160
466.19800,      -6.77393
466.29800,      -6.77604
466.39800,      -6.77836
466.49800,      -6.78022
466.59800,      -6.78244
466.69800,      -6.78406
466.79800,      -6.78670
466.89800,      -6.78860
466.99800,      -6.79032
467.09800,      -6.79233
467.19800,      -6.79452
467.29800,      -6.79652
467.39800,      -6.79869
467.49800,      -6.80064
467.59800,      -6.80272
467.69800,      -6.80494
467.79800,      -6.80709
467.89800,      -6.80914
467.99800,      -6.81155
468.09800,      -6.81361
468.19800,      -6.81599
468.29800,      -6.81841
468.39800,      -6.82078
468.49800,      -6.82305
468.59800,      -6.82544
468.69800,      -6.82750
468.79800,      -6.82980
468.89800,      -6.83179
468.99800,      -6.83365
469.09800,      -6.83535
469.19800,      -6.83713
469.29800,      -6.83873
469.39800,      -6.84040
469.49800,      -6.84210
469.59800,      -6.84377
469.69800,      -6.84554
469.79800,      -6.84753
469.89800,      -6.84929
469.99800,      -6.85149
470.09800,      -6.85361
470.19800,      -6.85567
470.29800,      -6.85773
470.39800,      -6.86001
470.49800,      -6.86221
470.59800,      -6.86451
470.69800,      -6.86666
470.79800,      -6.86904
470.89800,      -6.87144
470.99800,      -6.87391
471.09800,      -6.87640
471.19800,      -6.87888
471.29800,      -6.88104
471.39800,      -6.88339
471.49800,      -6.88595
471.59800,      -6.88836
471.69800,      -6.89014
471.79800,      -6.89292
471.89800,      -6.89519
471.99800,      -6.89721
472.09800,      -6.89930
472.19800,      -6.90143
472.29800,      -6.90341
472.39800,      -6.90541
472.49800,      -6.90759
472.59800,      -6.90942
472.69800,      -6.91155
472.79800,      -6.91344
472.89800,      -6.91538
472.99800,      -6.91756
473.09800,      -6.91960
473.19800,      -6.92139
473.29800,      -6.92344
473.39800,      -6.92551
473.49800,      -6.92756
473.59800,      -6.92968
473.69800,      -6.93164
473.79800,      -6.93369
473.89800,      -6.93566
473.99800,      -6.93773
474.09800,      -6.93986
474.19800,      -6.94179
474.29800,      -6.94378
474.39800,      -6.94582
474.49800,      -6.94772
474.59800,      -6.94968
474.69800,      -6.95164
474.79800,      -6.95364
474.89800,      -6.95566
474.99800,      -6.95759
475.09800,      -6.95960
475.19800,      -6.96170
475.29800,      -6.96367
475.39800,      -6.96577
475.49800,      -6.96791
475.59800,      -6.97001
475.69800,      -6.97207
475.79800,      -6.97410
475.89800,      -6.97615
475.99800,      -6.97894
476.09800,      -6.98113
476.19800,      -6.98331
476.29800,      -6.98564
476.39800,      -6.98778
476.49800,      -6.99008
476.59800,      -6.99204
476.69800,      -6.99442
476.79800,      -6.99653
476.89800,      -6.99879
476.99800,      -7.00076
477.09800,      -7.00297
477.19800,      -7.00484
477.29800,      -7.00682
477.39800,      -7.00870
477.49800,      -7.01069
477.59800,      -7.01234
477.69800,      -7.01433
477.79800,      -7.01622
477.89800,      -7.01821
477.99800,      -7.02009
478.09800,      -7.02210
478.19800,      -7.02397
478.29800,      -7.02593
478.39800,      -7.02791
478.49800,      -7.03002
478.59800,      -7.03196
478.69800,      -7.03415
478.79800,      -7.03601
478.89800,      -7.03828
478.99800,      -7.04009
479.09800,      -7.04230
479.19800,      -7.04424
479.29800,      -7.04641
479.39800,      -7.04842
479.49800,      -7.05073
479.59800,      -7.05268
479.69800,      -7.05487
479.79800,      -7.05686
479.89800,      -7.05912
479.99800,      -7.06107
480.09800,      -7.06305
480.19800,      -7.06512
480.29800,      -7.06735
480.39800,      -7.06921
480.49800,      -7.07148
480.59800,      -7.07327
480.69800,      -7.07557
480.79800,      -7.07747
480.89800,      -7.07960
480.99800,      -7.08148
481.09800,      -7.08366
481.19800,      -7.08554
481.29800,      -7.08760
481.39800,      -7.08949
481.49800,      -7.09155
481.59800,      -7.09345
481.69800,      -7.09545
481.79800,      -7.09740
481.89800,      -7.09971
481.99800,      -7.10176
482.09800,      -7.10392
482.19800,      -7.10617
482.29800,      -7.10841
482.39800,      -7.11042
482.49800,      -7.11268
482.59800,      -7.11479
482.69800,      -7.11686
482.79800,      -7.11888
482.89800,      -7.12104
482.99800,      -7.12287
483.09800,      -7.12504
483.19800,      -7.12702
483.29800,      -7.12915
483.39800,      -7.13115
483.49800,      -7.13331
483.59800,      -7.13536
483.69800,      -7.13757
483.79800,      -7.13947
483.89800,      -7.14172
483.99800,      -7.14356
484.09800,      -7.14579
484.19800,      -7.14780
484.29800,      -7.15010
484.39800,      -7.15201
484.49800,      -7.15463
484.59800,      -7.15655
484.69800,      -7.15874
484.79800,      -7.16079
484.89800,      -7.16310
484.99800,      -7.16497
485.09800,      -7.16706
485.19800,      -7.16878
485.29800,      -7.17113
485.39800,      -7.17319
485.49800,      -7.17526
485.59800,      -7.17724
485.69800,      -7.17960
485.79800,      -7.18143
485.89800,      -7.18371
485.99800,      -7.18556
486.09800,      -7.18802
486.19800,      -7.18984
486.29800,      -7.19207
486.39800,      -7.19394
486.49800,      -7.19611
486.59800,      -7.19797
486.69800,      -7.20030
486.79800,      -7.20204
486.89800,      -7.20434
486.99800,      -7.20622
487.09800,      -7.20843
487.19800,      -7.21019
487.29800,      -7.21230
487.39800,      -7.21415
487.49800,      -7.21626
487.59800,      -7.21789
487.69800,      -7.22022
487.79800,      -7.22208
487.89800,      -7.22428
487.99800,      -7.22613
488.09800,      -7.22830
488.19800,      -7.23027
488.29800,      -7.23255
488.39800,      -7.23452
488.49800,      -7.23696
488.59800,      -7.23869
488.69800,      -7.24099
488.79800,      -7.24286
488.89800,      -7.24507
488.99800,      -7.24682
489.09800,      -7.24902
489.19800,      -7.25079
489.29800,      -7.25287
489.39800,      -7.25474
489.49800,      -7.25694
489.59800,      -7.25878
489.69800,      -7.26121
489.79800,      -7.26318
489.89800,      -7.26545
489.99800,      -7.26729
490.09800,      -7.26973
490.19800,      -7.27219
490.29800,      -7.27449
490.39800,      -7.27637
490.49800,      -7.27886
490.59800,      -7.28099
490.69800,      -7.28309
490.79800,      -7.28527
490.89800,      -7.28746
490.99800,      -7.28949
491.09800,      -7.29158
491.19800,      -7.29360
491.29800,      -7.29576
491.39800,      -7.29779
491.49800,      -7.29986
491.59800,      -7.30196
491.69800,      -7.30404
491.79800,      -7.30601
491.89800,      -7.30824
491.99800,      -7.31018
492.09800,      -7.31230
492.19800,      -7.31416
492.29800,      -7.31621
492.39800,      -7.31813
492.49800,      -7.32032
492.59800,      -7.32225
492.69800,      -7.32444
492.79800,      -7.32644
492.89800,      -7.32848
492.99800,      -7.33047
493.09800,      -7.33251
493.19800,      -7.33454
493.29800,      -7.33658
493.39800,      -7.33851
493.49800,      -7.34066
493.59800,      -7.34278
493.69800,      -7.34494
493.79800,      -7.34692
493.89800,      -7.34906
493.99800,      -7.35112
494.09800,      -7.35339
494.19800,      -7.35551
494.29800,      -7.35765
494.39800,      -7.35944
494.49800,      -7.36173
494.59800,      -7.36372
494.69800,      -7.36599
494.79800,      -7.36819
494.89800,      -7.37067
494.99800,      -7.37254
495.09800,      -7.37491
495.19800,      -7.37737
495.29800,      -7.37987
495.39800,      -7.38216
495.49800,      -7.38454
495.59800,      -7.38672
495.69800,      -7.38879
495.79800,      -7.39079
495.89800,      -7.39296
495.99800,      -7.39494
496.09800,      -7.39694
496.19800,      -7.39890
496.29800,      -7.40087
496.39800,      -7.40285
496.49800,      -7.40484
496.59800,      -7.40682
496.69800,      -7.40890
496.79800,      -7.41096
496.89800,      -7.41306
496.99800,      -7.41523
497.09800,      -7.41744
497.19800,      -7.41969
497.29800,      -7.42189
497.39800,      -7.42398
497.49800,      -7.42624
497.59800,      -7.42830
497.69800,      -7.43041
497.79800,      -7.43239
497.89800,      -7.43458
497.99800,      -7.43635
498.09800,      -7.43853
498.19800,      -7.44051
498.29800,      -7.44247
498.39800,      -7.44447
498.49800,      -7.44654
498.59800,      -7.44853
498.69800,      -7.45060
498.79800,      -7.45257
498.89800,      -7.45462
498.99800,      -7.45659
499.09800,      -7.45893
499.19800,      -7.46091
499.29800,      -7.46301
499.39800,      -7.46497
499.49800,      -7.46704
499.59800,      -7.46923
499.69800,      -7.47197
499.79800,      -7.47428
499.89800,      -7.47644
499.99800,      -7.47816
500.09800,      -7.48112
500.19800,      -7.48340
500.29800,      -7.48573
500.39800,      -7.48791
500.49800,      -7.49007
500.59800,      -7.49227
500.69800,      -7.49423
500.79800,      -7.49631
500.89800,      -7.49830
500.99800,      -7.50044
501.09800,      -7.50225
501.19800,      -7.50440
501.29800,      -7.50645
501.39800,      -7.50853
501.49800,      -7.51048
501.59800,      -7.51255
501.69800,      -7.51455
501.79800,      -7.51695
501.89800,      -7.51892
501.99800,      -7.52133
502.09800,      -7.52326
502.19800,      -7.52544
502.29800,      -7.52753
502.39800,      -7.52995
502.49800,      -7.53198
502.59800,      -7.53441
502.69800,      -7.53644
502.79800,      -7.53882
502.89800,      -7.54114
502.99800,      -7.54360
503.09800,      -7.54579
503.19800,      -7.54827
503.29800,      -7.55049
503.39800,      -7.55298
503.49800,      -7.55516
503.59800,      -7.55756
503.69800,      -7.55950
503.79800,      -7.56169
503.89800,      -7.56368
503.99800,      -7.56587
504.09800,      -7.56762
504.19800,      -7.56995
504.29800,      -7.57210
504.39800,      -7.57420
504.49800,      -7.57605
504.59800,      -7.57766
504.69800,      -7.58002
504.79800,      -7.58173
504.89800,      -7.58407
504.99800,      -7.58631
505.09800,      -7.58832
505.19800,      -7.59054
505.29800,      -7.59245
505.39800,      -7.59464
505.49800,      -7.59651
505.59800,      -7.59856
505.69800,      -7.60037
505.79800,      -7.60251
505.89800,      -7.60431
505.99800,      -7.60636
506.09800,      -7.60821
506.19800,      -7.61035
506.29800,      -7.61232
506.39800,      -7.61449
506.49800,      -7.61629
506.59800,      -7.61849
506.69800,      -7.62044
506.79800,      -7.62254
506.89800,      -7.62450
506.99800,      -7.62652
507.09800,      -7.62852
507.19800,      -7.63076
507.29800,      -7.63274
507.39800,      -7.63500
507.49800,      -7.63702
507.59800,      -7.63941
507.69800,      -7.64141
507.79800,      -7.64371
507.89800,      -7.64567
507.99800,      -7.64792
508.09800,      -7.65005
508.19800,      -7.65235
508.29800,      -7.65487
508.39800,      -7.65695
508.49800,      -7.65889
508.59800,      -7.66135
508.69800,      -7.66337
508.79800,      -7.66581
508.89800,      -7.66805
508.99800,      -7.67015
509.09800,      -7.67237
509.19800,      -7.67482
509.29800,      -7.67655
509.39800,      -7.67903
509.49800,      -7.68079
509.59800,      -7.68321
509.69800,      -7.68492
509.79800,      -7.68737
509.89800,      -7.68934
509.99800,      -7.69171
510.09800,      -7.69364
510.19800,      -7.69620
510.29800,      -7.69805
510.39800,      -7.70056
510.49800,      -7.70255
510.59800,      -7.70488
510.69800,      -7.70671
510.79800,      -7.70909
510.89800,      -7.71105
510.99800,      -7.71330
511.09800,      -7.71520
511.19800,      -7.71721
511.29800,      -7.71916
511.39800,      -7.72146
511.49800,      -7.72309
511.59800,      -7.72535
511.69800,      -7.72722
511.79800,      -7.72939
511.89800,      -7.73146
511.99800,      -7.73361
512.09800,      -7.73564
512.19800,      -7.73790
512.29800,      -7.73981
512.39800,      -7.74214
512.49800,      -7.74484
512.59800,      -7.74632
512.69800,      -7.74907
512.79800,      -7.75056
512.89800,      -7.75252
512.99800,      -7.75482
513.09800,      -7.75664
513.19800,      -7.75907
513.29800,      -7.76091
513.39800,      -7.76320
513.49800,      -7.76500
513.59800,      -7.76749
513.69800,      -7.77002
513.79800,      -7.77232
513.89800,      -7.77442
513.99800,      -7.77667
514.09800,      -7.77868
514.19800,      -7.78095
514.29800,      -7.78297
514.39800,      -7.78527
514.49800,      -7.78734
514.59800,      -7.78938
514.69800,      -7.79148
514.79800,      -7.79372
514.89800,      -7.79575
514.99800,      -7.79816
515.09800,      -7.80026
515.19800,      -7.80259
515.29800,      -7.80479
515.39800,      -7.80697
515.49800,      -7.80908
515.59800,      -7.81127
515.69800,      -7.81312
515.79800,      -7.81543
515.89800,      -7.81741
515.99800,      -7.81956
516.09800,      -7.82155
516.19800,      -7.82364
516.29800,      -7.82552
516.39800,      -7.82749
516.49800,      -7.82909
516.59800,      -7.83086
516.69800,      -7.83254
516.79800,      -7.83445
516.89800,      -7.83635
516.99800,      -7.83843
517.09800,      -7.84057
517.19800,      -7.84278
517.29800,      -7.84479
517.39800,      -7.84698
517.49800,      -7.84916
517.59800,      -7.85124
517.69800,      -7.85324
517.79800,      -7.85539
517.89800,      -7.85754
517.99800,      -7.85965
518.09800,      -7.86203
518.19800,      -7.86402
518.29800,      -7.86629
518.39800,      -7.86816
518.49800,      -7.87037
518.59800,      -7.87254
518.69800,      -7.87467
518.79800,      -7.87691
518.89800,      -7.87878
518.99800,      -7.88098
519.09800,      -7.88306
519.19800,      -7.88504
519.29800,      -7.88705
519.39800,      -7.88904
519.49800,      -7.89099
519.59800,      -7.89302
519.69800,      -7.89500
519.79800,      -7.89702
519.89800,      -7.89904
519.99800,      -7.90110
520.09800,      -7.90307
520.19800,      -7.90524
520.29800,      -7.90719
520.39800,      -7.90924
520.49800,      -7.91132
520.59800,      -7.91327
520.69800,      -7.91522
520.79800,      -7.91729
520.89800,      -7.91935
520.99800,      -7.92150
521.09800,      -7.92362
521.19800,      -7.92562
521.29800,      -7.92784
521.39800,      -7.92985
521.49800,      -7.93203
521.59800,      -7.93409
521.69800,      -7.93612
521.79800,      -7.93822
521.89800,      -7.94041
521.99800,      -7.94251
522.09800,      -7.94446
522.19800,      -7.94651
522.29800,      -7.94857
522.39800,      -7.95085
522.49800,      -7.95270
522.59800,      -7.95496
522.69800,      -7.95717
522.79800,      -7.95921
522.89800,      -7.96148
522.99800,      -7.96339
523.09800,      -7.96554
523.19800,      -7.96752
523.29800,      -7.96958
523.39800,      -7.97158
523.49800,      -7.97364
523.59800,      -7.97554
523.69800,      -7.97763
523.79800,      -7.97951
523.89800,      -7.98150
523.99800,      -7.98335
524.09800,      -7.98544
524.19800,      -7.98734
524.29800,      -7.98952
524.39800,      -7.99140
524.49800,      -7.99350
524.59800,      -7.99545
524.69800,      -7.99746
524.79800,      -7.99933
524.89800,      -8.00129
524.99800,      -8.00319
525.09800,      -8.00517
525.19800,      -8.00679
525.29800,      -8.00881
525.39800,      -8.01067
525.49800,      -8.01279
525.59800,      -8.01464
525.69800,      -8.01670
525.79800,      -8.01870
525.89800,      -8.02068
525.99800,      -8.02254
526.09800,      -8.02466
526.19800,      -8.02642
526.29800,      -8.02836
526.39800,      -8.03026
526.49800,      -8.03238
526.59800,      -8.03434
526.69800,      -8.03654
526.79800,      -8.03852
526.89800,      -8.04077
526.99800,      -8.04275
527.09800,      -8.04499
527.19800,      -8.04683
527.29800,      -8.04891
527.39800,      -8.05090
527.49800,      -8.05310
527.59800,      -8.05485
527.69800,      -8.05694
527.79800,      -8.05920
527.89800,      -8.06131
527.99800,      -8.06296
528.09800,      -8.06506
528.19800,      -8.06661
528.29800,      -8.06871
528.39800,      -8.07038
528.49800,      -8.07248
528.59800,      -8.07412
528.69800,      -8.07634
528.79800,      -8.07787
528.89800,      -8.07989
528.99800,      -8.08145
529.09800,      -8.08333
529.19800,      -8.08499
529.29800,      -8.08698
529.39800,      -8.08873
529.49800,      -8.09094
529.59800,      -8.09267
529.69800,      -8.09491
529.79800,      -8.09653
529.89800,      -8.09875
529.99800,      -8.10028
530.09800,      -8.10251
530.19800,      -8.10415
530.29800,      -8.10646
530.39800,      -8.10809
530.49800,      -8.11042
530.59800,      -8.11203
530.69800,      -8.11438
530.79800,      -8.11592
530.89800,      -8.11802
530.99800,      -8.11957
531.09800,      -8.12178
531.19800,      -8.12332
531.29800,      -8.12556
531.39800,      -8.12732
531.49800,      -8.12940
531.59800,      -8.13114
531.69800,      -8.13326
531.79800,      -8.13490
531.89800,      -8.13716
531.99800,      -8.13881
532.09800,      -8.14092
532.19800,      -8.14259
532.29800,      -8.14460
532.39800,      -8.14608
532.49800,      -8.14850
532.59800,      -8.15020
532.69800,      -8.15208
532.79800,      -8.15399
532.89800,      -8.15593
532.99800,      -8.15774
533.09800,      -8.15961
533.19800,      -8.16138
533.29800,      -8.16335
533.39800,      -8.16512
533.49800,      -8.16712
533.59800,      -8.16911
533.69800,      -8.17130
533.79800,      -8.17304
533.89800,      -8.17506
533.99800,      -8.17691
534.09800,      -8.17867
534.19800,      -8.18046
534.29800,      -8.18223
534.39800,      -8.18392
534.49800,      -8.18570
534.59800,      -8.18727
534.69800,      -8.18915
534.79800,      -8.19073
534.89800,      -8.19261
534.99800,      -8.19426
535.09800,      -8.19616
535.19800,      -8.19794
535.29800,      -8.19972
535.39800,      -8.20151
535.49800,      -8.20316
535.59800,      -8.20494
535.69800,      -8.20686
535.79800,      -8.20840
535.89800,      -8.21031
535.99800,      -8.21188
536.09800,      -8.21376
536.19800,      -8.21532
536.29800,      -8.21720
536.39800,      -8.21900
536.49800,      -8.22088
536.59800,      -8.22266
536.69800,      -8.22443
536.79800,      -8.22631
536.89800,      -8.22807
536.99800,      -8.22975
537.09800,      -8.23165
537.19800,      -8.23364
537.29800,      -8.23540
537.39800,      -8.23746
537.49800,      -8.23925
537.59800,      -8.24120
537.69800,      -8.24329
537.79800,      -8.24516
537.89800,      -8.24714
537.99800,      -8.24889
538.09800,      -8.25081
538.19800,      -8.25282
538.29800,      -8.25464
538.39800,      -8.25659
538.49800,      -8.25844
538.59800,      -8.26015
538.69800,      -8.26202
538.79800,      -8.26384
538.89800,      -8.26572
538.99800,      -8.26751
539.09800,      -8.26946
539.19800,      -8.27141
539.29800,      -8.27323
539.39800,      -8.27514
539.49800,      -8.27684
539.59800,      -8.27858
539.69800,      -8.28032
539.79800,      -8.28199
539.89800,      -8.28362
539.99800,      -8.28510
540.09800,      -8.28667
540.19800,      -8.28813
540.29800,      -8.28983
540.39800,      -8.29131
540.49800,      -8.29277
540.59800,      -8.29424
540.69800,      -8.29584
540.79800,      -8.29750
540.89800,      -8.29939
540.99800,      -8.30115
541.09800,      -8.30316
541.19800,      -8.30490
541.29800,      -8.30690
541.39800,      -8.30876
541.49800,      -8.31066
541.59800,      -8.31305
541.69800,      -8.31420
541.79800,      -8.31662
541.89800,      -8.31852
541.99800,      -8.32053
542.09800,      -8.32253
542.19800,      -8.32461
542.29800,      -8.32643
542.39800,      -8.32846
542.49800,      -8.33033
542.59800,      -8.33235
542.69800,      -8.33409
542.79800,      -8.33610
542.89800,      -8.33788
542.99800,      -8.33982
543.09800,      -8.34150
543.19800,      -8.34337
543.29800,      -8.34495
543.39800,      -8.34671
543.49800,      -8.34832
543.59800,      -8.35009
543.69800,      -8.35167
543.79800,      -8.35339
543.89800,      -8.35485
543.99800,      -8.35664
544.09800,      -8.35820
544.19800,      -8.36005
544.29800,      -8.36168
544.39800,      -8.36348
544.49800,      -8.36516
544.59800,      -8.36694
544.69800,      -8.36859
544.79800,      -8.37044
544.89800,      -8.37199
544.99800,      -8.37379
545.09800,      -8.37527
545.19800,      -8.37696
545.29800,      -8.37842
545.39800,      -8.38002
545.49800,      -8.38148
545.59800,      -8.38305
545.69800,      -8.38444
545.79800,      -8.38599
545.89800,      -8.38760
545.99800,      -8.38922
546.09800,      -8.39076
546.19800,      -8.39258
546.29800,      -8.39414
546.39800,      -8.39590
546.49800,      -8.39767
546.59800,      -8.39967
546.69800,      -8.40145
546.79800,      -8.40342
546.89800,      -8.40509
546.99800,      -8.40707
547.09800,      -8.40865
547.19800,      -8.41052
547.29800,      -8.41232
547.39800,      -8.41428
547.49800,      -8.41586
547.59800,      -8.41783
547.69800,      -8.41951
547.79800,      -8.42148
547.89800,      -8.42327
547.99800,      -8.42515
548.09800,      -8.42683
548.19800,      -8.42870
548.29800,      -8.43039
548.39800,      -8.43227
548.49800,      -8.43384
548.59800,      -8.43571
548.69800,      -8.43721
548.79800,      -8.43899
548.89800,      -8.44046
548.99800,      -8.44214
549.09800,      -8.44363
549.19800,      -8.44519
549.29800,      -8.44669
549.39800,      -8.44836
549.49800,      -8.44985
549.59800,      -8.45142
549.69800,      -8.45277
549.79800,      -8.45447
